;date;hour;name;waiting_time;;gemiddelde wachttijd;standaardafwijking;gemiddelde/dag
23308;31/10/2016;13:40:00;Stoomtrein(Marerijk);0;;;;
23309;31/10/2016;13:45:00;Stoomtrein(Marerijk);0;;;;
23310;31/10/2016;13:50:00;Stoomtrein(Marerijk);0;;;;
23311;31/10/2016;13:55:00;Stoomtrein(Marerijk);0;;;;
23312;31/10/2016;14:00:00;Stoomtrein(Marerijk);0;;;;
23313;31/10/2016;14:05:00;Stoomtrein(Marerijk);0;;;;
23314;31/10/2016;14:10:00;Stoomtrein(Marerijk);0;;;;
23315;31/10/2016;14:15:00;Stoomtrein(Marerijk);0;;;;
23316;31/10/2016;14:20:00;Stoomtrein(Marerijk);0;;;;
23317;31/10/2016;14:25:00;Stoomtrein(Marerijk);0;;;;
23318;31/10/2016;14:30:00;Stoomtrein(Marerijk);0;;;;
23319;31/10/2016;14:35:00;Stoomtrein(Marerijk);0;;;;
23320;31/10/2016;14:40:00;Stoomtrein(Marerijk);0;;;;
23321;31/10/2016;14:45:00;Stoomtrein(Marerijk);0;;;;
23322;31/10/2016;14:50:00;Stoomtrein(Marerijk);0;;;;
23323;31/10/2016;14:55:00;Stoomtrein(Marerijk);0;;;;
23324;31/10/2016;15:00:00;Stoomtrein(Marerijk);0;;;;
23325;31/10/2016;15:05:00;Stoomtrein(Marerijk);0;;;;
23326;31/10/2016;15:10:00;Stoomtrein(Marerijk);0;;;;
23327;31/10/2016;15:15:00;Stoomtrein(Marerijk);0;;;;
23328;31/10/2016;15:20:00;Stoomtrein(Marerijk);0;;;;
23329;31/10/2016;15:25:00;Stoomtrein(Marerijk);0;;;;
23330;31/10/2016;15:30:00;Stoomtrein(Marerijk);0;;;;
23331;31/10/2016;15:35:00;Stoomtrein(Marerijk);0;;;;
23332;31/10/2016;15:40:00;Stoomtrein(Marerijk);0;;;;
23333;31/10/2016;15:45:00;Stoomtrein(Marerijk);0;;;;
23334;31/10/2016;15:50:00;Stoomtrein(Marerijk);0;;;;
23335;31/10/2016;15:55:00;Stoomtrein(Marerijk);0;;;;
23336;31/10/2016;16:00:00;Stoomtrein(Marerijk);0;;;;
23337;31/10/2016;16:05:00;Stoomtrein(Marerijk);0;;;;
23338;31/10/2016;16:10:00;Stoomtrein(Marerijk);0;;;;
23339;31/10/2016;16:15:00;Stoomtrein(Marerijk);0;;;;
23340;31/10/2016;16:20:00;Stoomtrein(Marerijk);0;;;;
23341;31/10/2016;16:25:00;Stoomtrein(Marerijk);0;;;;
23342;31/10/2016;16:30:00;Stoomtrein(Marerijk);0;;;;
23343;31/10/2016;16:35:00;Stoomtrein(Marerijk);0;;;;
23344;31/10/2016;16:40:00;Stoomtrein(Marerijk);0;;;;
23345;31/10/2016;16:45:00;Stoomtrein(Marerijk);0;;;;
23346;31/10/2016;16:50:00;Stoomtrein(Marerijk);0;;;;
23347;31/10/2016;16:55:00;Stoomtrein(Marerijk);0;;;;
23348;31/10/2016;17:00:00;Stoomtrein(Marerijk);0;;;;
23349;31/10/2016;17:05:00;Stoomtrein(Marerijk);0;;;;
23350;31/10/2016;17:10:00;Stoomtrein(Marerijk);0;;;;
23351;31/10/2016;17:15:00;Stoomtrein(Marerijk);0;;;;
23352;31/10/2016;17:20:00;Stoomtrein(Marerijk);0;;;;
23353;31/10/2016;17:25:00;Stoomtrein(Marerijk);0;;;;
23354;31/10/2016;17:30:00;Stoomtrein(Marerijk);0;;;;
23355;31/10/2016;17:35:00;Stoomtrein(Marerijk);0;;;;
23356;31/10/2016;17:40:00;Stoomtrein(Marerijk);0;;;;
23357;31/10/2016;17:45:00;Stoomtrein(Marerijk);0;;;;
23358;31/10/2016;17:50:00;Stoomtrein(Marerijk);0;;;;
23359;31/10/2016;17:55:00;Stoomtrein(Marerijk);0;;;;
23360;31/10/2016;18:00:00;Stoomtrein(Marerijk);0;;;;
23361;31/10/2016;18:05:00;Stoomtrein(Marerijk);0;;;;
23362;31/10/2016;18:10:00;Stoomtrein(Marerijk);0;;;;
23363;31/10/2016;18:15:00;Stoomtrein(Marerijk);0;;;;
23364;31/10/2016;08:30:00;Droomvlucht;0;;;;
23365;31/10/2016;08:35:00;Droomvlucht;0;;;;
23366;31/10/2016;08:40:00;Droomvlucht;0;;;;
23367;31/10/2016;08:45:00;Droomvlucht;0;;;;
23368;31/10/2016;08:50:00;Droomvlucht;0;;;;
23369;31/10/2016;08:55:00;Droomvlucht;0;;;;
23370;31/10/2016;09:00:00;Droomvlucht;0;;;;
23371;31/10/2016;09:05:00;Droomvlucht;0;;;;
23372;31/10/2016;09:10:00;Droomvlucht;0;;;;
23373;31/10/2016;09:15:00;Droomvlucht;0;;;;
23374;31/10/2016;09:20:00;Droomvlucht;0;;;;
23375;31/10/2016;09:25:00;Droomvlucht;0;;;;
23376;31/10/2016;09:30:00;Droomvlucht;0;;;;
23377;31/10/2016;09:35:00;Droomvlucht;0;;;;
23378;31/10/2016;09:40:00;Droomvlucht;0;;;;
23379;31/10/2016;09:45:00;Droomvlucht;0;;;;
23380;31/10/2016;09:50:00;Droomvlucht;0;;;;
23381;31/10/2016;09:55:00;Droomvlucht;0;;;;
23382;31/10/2016;10:00:00;Droomvlucht;0;;;;
23383;31/10/2016;10:05:00;Droomvlucht;0;;;;
23384;31/10/2016;10:10:00;Droomvlucht;0;;;;
23385;31/10/2016;10:15:00;Droomvlucht;0;;;;
23386;31/10/2016;10:20:00;Droomvlucht;0;;;;
23387;31/10/2016;10:25:00;Droomvlucht;0;;;;
23388;31/10/2016;10:30:00;Droomvlucht;0;;;;
23389;31/10/2016;10:35:00;Droomvlucht;0;;;;
23390;31/10/2016;10:40:00;Droomvlucht;0;;;;
23391;31/10/2016;10:45:00;Droomvlucht;0;;;;
23392;31/10/2016;10:50:00;Droomvlucht;0;;;;
23393;31/10/2016;10:55:00;Droomvlucht;0;;;;
23394;31/10/2016;11:00:00;Droomvlucht;0;;;;
23395;31/10/2016;11:05:00;Droomvlucht;0;;;;
23396;31/10/2016;11:10:00;Droomvlucht;0;;;;
23397;31/10/2016;11:15:00;Droomvlucht;0;;;;
23398;31/10/2016;11:20:00;Droomvlucht;0;;;;
23399;31/10/2016;11:25:00;Droomvlucht;0;;;;
23400;31/10/2016;11:30:00;Droomvlucht;0;;;;
23401;31/10/2016;11:35:00;Droomvlucht;0;;;;
23402;31/10/2016;11:40:00;Droomvlucht;0;;;;
23403;31/10/2016;11:45:00;Droomvlucht;0;;;;
23404;31/10/2016;11:50:00;Droomvlucht;0;;;;
23405;31/10/2016;11:55:00;Droomvlucht;0;;;;
23406;31/10/2016;12:00:00;Droomvlucht;0;;;;
23407;31/10/2016;12:05:00;Droomvlucht;0;;;;
23408;31/10/2016;12:10:00;Droomvlucht;0;;;;
23409;31/10/2016;12:15:00;Droomvlucht;0;;;;
23410;31/10/2016;12:20:00;Droomvlucht;0;;;;
23411;31/10/2016;12:25:00;Droomvlucht;0;;;;
23412;31/10/2016;12:30:00;Droomvlucht;0;;;;
23413;31/10/2016;12:35:00;Droomvlucht;0;;;;
23414;31/10/2016;12:40:00;Droomvlucht;0;;;;
23415;31/10/2016;12:45:00;Droomvlucht;0;;;;
23416;31/10/2016;12:50:00;Droomvlucht;0;;;;
23417;31/10/2016;12:55:00;Droomvlucht;0;;;;
23418;31/10/2016;13:00:00;Droomvlucht;0;;;;
23419;31/10/2016;13:05:00;Droomvlucht;0;;;;
23420;31/10/2016;13:10:00;Droomvlucht;0;;;;
23421;31/10/2016;13:15:00;Droomvlucht;0;;;;
23422;31/10/2016;13:20:00;Droomvlucht;0;;;;
23423;31/10/2016;13:25:00;Droomvlucht;0;;;;
23424;31/10/2016;13:30:00;Droomvlucht;0;;;;
23425;31/10/2016;13:35:00;Droomvlucht;0;;;;
23426;31/10/2016;13:40:00;Droomvlucht;0;;;;
23427;31/10/2016;13:45:00;Droomvlucht;0;;;;
23428;31/10/2016;13:50:00;Droomvlucht;0;;;;
23429;31/10/2016;13:55:00;Droomvlucht;0;;;;
23430;31/10/2016;14:00:00;Droomvlucht;0;;;;
23431;31/10/2016;14:05:00;Droomvlucht;0;;;;
23432;31/10/2016;14:10:00;Droomvlucht;0;;;;
23433;31/10/2016;14:15:00;Droomvlucht;0;;;;
23434;31/10/2016;14:20:00;Droomvlucht;0;;;;
23435;31/10/2016;14:25:00;Droomvlucht;0;;;;
23436;31/10/2016;14:30:00;Droomvlucht;0;;;;
23437;31/10/2016;14:35:00;Droomvlucht;0;;;;
23438;31/10/2016;14:40:00;Droomvlucht;0;;;;
23439;31/10/2016;14:45:00;Droomvlucht;0;;;;
23440;31/10/2016;14:50:00;Droomvlucht;0;;;;
23441;31/10/2016;14:55:00;Droomvlucht;0;;;;
23442;31/10/2016;15:00:00;Droomvlucht;0;;;;
23443;31/10/2016;15:05:00;Droomvlucht;0;;;;
23444;31/10/2016;15:10:00;Droomvlucht;0;;;;
23445;31/10/2016;15:15:00;Droomvlucht;0;;;;
23446;31/10/2016;15:20:00;Droomvlucht;0;;;;
23447;31/10/2016;15:25:00;Droomvlucht;0;;;;
23448;31/10/2016;15:30:00;Droomvlucht;0;;;;
23449;31/10/2016;15:35:00;Droomvlucht;0;;;;
23450;31/10/2016;15:40:00;Droomvlucht;0;;;;
23451;31/10/2016;15:45:00;Droomvlucht;0;;;;
23452;31/10/2016;15:50:00;Droomvlucht;0;;;;
23453;31/10/2016;15:55:00;Droomvlucht;0;;;;
23454;31/10/2016;16:00:00;Droomvlucht;0;;;;
23455;31/10/2016;16:05:00;Droomvlucht;0;;;;
23456;31/10/2016;16:10:00;Droomvlucht;0;;;;
23457;31/10/2016;16:15:00;Droomvlucht;0;;;;
23458;31/10/2016;16:20:00;Droomvlucht;0;;;;
23459;31/10/2016;16:25:00;Droomvlucht;0;;;;
23460;31/10/2016;16:30:00;Droomvlucht;0;;;;
23461;31/10/2016;16:35:00;Droomvlucht;0;;;;
23462;31/10/2016;16:40:00;Droomvlucht;0;;;;
23463;31/10/2016;16:45:00;Droomvlucht;0;;;;
23464;31/10/2016;16:50:00;Droomvlucht;0;;;;
23465;31/10/2016;16:55:00;Droomvlucht;0;;;;
23466;31/10/2016;17:00:00;Droomvlucht;0;;;;
23467;31/10/2016;17:05:00;Droomvlucht;0;;;;
23468;31/10/2016;17:10:00;Droomvlucht;0;;;;
23469;31/10/2016;17:15:00;Droomvlucht;0;;;;
23470;31/10/2016;17:20:00;Droomvlucht;0;;;;
23471;31/10/2016;17:25:00;Droomvlucht;0;;;;
23472;31/10/2016;17:30:00;Droomvlucht;0;;;;
23473;31/10/2016;17:35:00;Droomvlucht;0;;;;
23474;31/10/2016;17:40:00;Droomvlucht;0;;;;
23475;31/10/2016;17:45:00;Droomvlucht;0;;;;
23476;31/10/2016;17:50:00;Droomvlucht;0;;;;
23477;31/10/2016;17:55:00;Droomvlucht;0;;;;
23478;31/10/2016;18:00:00;Droomvlucht;0;;;;
23479;31/10/2016;18:05:00;Droomvlucht;0;;;;
23480;31/10/2016;18:10:00;Droomvlucht;0;;;;
23481;31/10/2016;18:15:00;Droomvlucht;0;;;;
23482;31/10/2016;08:30:00;VillaVolta;0;;;;
23483;31/10/2016;08:35:00;VillaVolta;0;;;;
23484;31/10/2016;08:40:00;VillaVolta;0;;;;
23485;31/10/2016;08:45:00;VillaVolta;0;;;;
23486;31/10/2016;08:50:00;VillaVolta;0;;;;
23487;31/10/2016;08:55:00;VillaVolta;0;;;;
23488;31/10/2016;09:00:00;VillaVolta;0;;;;
23489;31/10/2016;09:05:00;VillaVolta;0;;;;
23490;31/10/2016;09:10:00;VillaVolta;0;;;;
23491;31/10/2016;09:15:00;VillaVolta;0;;;;
23492;31/10/2016;09:20:00;VillaVolta;0;;;;
23493;31/10/2016;09:25:00;VillaVolta;0;;;;
23494;31/10/2016;09:30:00;VillaVolta;0;;;;
23495;31/10/2016;09:35:00;VillaVolta;0;;;;
23496;31/10/2016;09:40:00;VillaVolta;0;;;;
23497;31/10/2016;09:45:00;VillaVolta;0;;;;
23498;31/10/2016;09:50:00;VillaVolta;0;;;;
23499;31/10/2016;09:55:00;VillaVolta;0;;;;
23500;31/10/2016;10:00:00;VillaVolta;5;;;;
23501;31/10/2016;10:05:00;VillaVolta;5;;;;
23502;31/10/2016;10:10:00;VillaVolta;5;;;;
23503;31/10/2016;10:15:00;VillaVolta;5;;;;
23504;31/10/2016;10:20:00;VillaVolta;5;;;;
23505;31/10/2016;10:25:00;VillaVolta;5;;;;
23506;31/10/2016;10:30:00;VillaVolta;5;;;;
23507;31/10/2016;10:35:00;VillaVolta;5;;;;
23508;31/10/2016;10:40:00;VillaVolta;5;;;;
23509;31/10/2016;10:45:00;VillaVolta;5;;;;
23510;31/10/2016;10:50:00;VillaVolta;5;;;;
23511;31/10/2016;10:55:00;VillaVolta;5;;;;
23512;31/10/2016;11:00:00;VillaVolta;5;;;;
23513;31/10/2016;11:05:00;VillaVolta;5;;;;
23514;31/10/2016;11:10:00;VillaVolta;5;;;;
23515;31/10/2016;11:15:00;VillaVolta;5;;;;
23516;31/10/2016;11:20:00;VillaVolta;5;;;;
23517;31/10/2016;11:25:00;VillaVolta;5;;;;
23518;31/10/2016;11:30:00;VillaVolta;5;;;;
23519;31/10/2016;11:35:00;VillaVolta;5;;;;
23520;31/10/2016;11:40:00;VillaVolta;5;;;;
23521;31/10/2016;11:45:00;VillaVolta;5;;;;
23522;31/10/2016;11:50:00;VillaVolta;5;;;;
23523;31/10/2016;11:55:00;VillaVolta;5;;;;
23524;31/10/2016;12:00:00;VillaVolta;10;;;;
23525;31/10/2016;12:05:00;VillaVolta;10;;;;
23526;31/10/2016;12:10:00;VillaVolta;10;;;;
23527;31/10/2016;12:15:00;VillaVolta;10;;;;
23528;31/10/2016;12:20:00;VillaVolta;10;;;;
23529;31/10/2016;12:25:00;VillaVolta;10;;;;
23530;31/10/2016;12:30:00;VillaVolta;5;;;;
23531;31/10/2016;12:35:00;VillaVolta;10;;;;
23532;31/10/2016;12:40:00;VillaVolta;10;;;;
23533;31/10/2016;12:45:00;VillaVolta;10;;;;
23534;31/10/2016;12:50:00;VillaVolta;10;;;;
23535;31/10/2016;12:55:00;VillaVolta;10;;;;
23536;31/10/2016;13:00:00;VillaVolta;10;;;;
23537;31/10/2016;13:05:00;VillaVolta;10;;;;
23538;31/10/2016;13:10:00;VillaVolta;10;;;;
23539;31/10/2016;13:15:00;VillaVolta;10;;;;
23540;31/10/2016;13:20:00;VillaVolta;10;;;;
23541;31/10/2016;13:25:00;VillaVolta;10;;;;
23542;31/10/2016;13:30:00;VillaVolta;10;;;;
23543;31/10/2016;13:35:00;VillaVolta;10;;;;
23544;31/10/2016;13:40:00;VillaVolta;10;;;;
23545;31/10/2016;13:45:00;VillaVolta;10;;;;
23546;31/10/2016;13:50:00;VillaVolta;10;;;;
23547;31/10/2016;13:55:00;VillaVolta;10;;;;
23548;31/10/2016;14:00:00;VillaVolta;10;;;;
23549;31/10/2016;14:05:00;VillaVolta;10;;;;
23550;31/10/2016;14:10:00;VillaVolta;10;;;;
23551;31/10/2016;14:15:00;VillaVolta;10;;;;
23552;31/10/2016;14:20:00;VillaVolta;10;;;;
23553;31/10/2016;14:25:00;VillaVolta;10;;;;
23554;31/10/2016;14:30:00;VillaVolta;10;;;;
23555;31/10/2016;14:35:00;VillaVolta;10;;;;
23556;31/10/2016;14:40:00;VillaVolta;10;;;;
23557;31/10/2016;14:45:00;VillaVolta;10;;;;
23558;31/10/2016;14:50:00;VillaVolta;10;;;;
23559;31/10/2016;14:55:00;VillaVolta;10;;;;
23560;31/10/2016;15:00:00;VillaVolta;10;;;;
23561;31/10/2016;15:05:00;VillaVolta;10;;;;
23562;31/10/2016;15:10:00;VillaVolta;10;;;;
23563;31/10/2016;15:15:00;VillaVolta;10;;;;
23564;31/10/2016;15:20:00;VillaVolta;10;;;;
23565;31/10/2016;15:25:00;VillaVolta;10;;;;
23566;31/10/2016;15:30:00;VillaVolta;10;;;;
23567;31/10/2016;15:35:00;VillaVolta;10;;;;
23568;31/10/2016;15:40:00;VillaVolta;10;;;;
23569;31/10/2016;15:45:00;VillaVolta;10;;;;
23570;31/10/2016;15:50:00;VillaVolta;10;;;;
23571;31/10/2016;15:55:00;VillaVolta;10;;;;
23572;31/10/2016;16:00:00;VillaVolta;10;;;;
23573;31/10/2016;16:05:00;VillaVolta;10;;;;
23574;31/10/2016;16:10:00;VillaVolta;10;;;;
23575;31/10/2016;16:15:00;VillaVolta;10;;;;
23576;31/10/2016;16:20:00;VillaVolta;10;;;;
23577;31/10/2016;16:25:00;VillaVolta;10;;;;
23578;31/10/2016;16:30:00;VillaVolta;10;;;;
23579;31/10/2016;16:35:00;VillaVolta;15;;;;
23580;31/10/2016;16:40:00;VillaVolta;15;;;;
23581;31/10/2016;16:45:00;VillaVolta;15;;;;
23582;31/10/2016;16:50:00;VillaVolta;15;;;;
23583;31/10/2016;16:55:00;VillaVolta;15;;;;
23584;31/10/2016;17:00:00;VillaVolta;15;;;;
23585;31/10/2016;17:05:00;VillaVolta;5;;;;
23586;31/10/2016;17:10:00;VillaVolta;5;;;;
23587;31/10/2016;17:15:00;VillaVolta;5;;;;
23588;31/10/2016;17:20:00;VillaVolta;5;;;;
23589;31/10/2016;17:25:00;VillaVolta;5;;;;
23590;31/10/2016;17:30:00;VillaVolta;5;;;;
23591;31/10/2016;17:35:00;VillaVolta;5;;;;
23592;31/10/2016;17:40:00;VillaVolta;5;;;;
23593;31/10/2016;17:45:00;VillaVolta;5;;;;
23594;31/10/2016;17:50:00;VillaVolta;5;;;;
23595;31/10/2016;17:55:00;VillaVolta;5;;;;
23596;31/10/2016;18:00:00;VillaVolta;5;;;;
23597;31/10/2016;18:05:00;VillaVolta;0;;;;
23598;31/10/2016;18:10:00;VillaVolta;0;;;;
23599;31/10/2016;18:15:00;VillaVolta;0;;;;
23600;31/10/2016;08:30:00;SpeeltuinKindervreugd;0;;;;
23601;31/10/2016;08:35:00;SpeeltuinKindervreugd;0;;;;
23602;31/10/2016;08:40:00;SpeeltuinKindervreugd;0;;;;
23603;31/10/2016;08:45:00;SpeeltuinKindervreugd;0;;;;
23604;31/10/2016;08:50:00;SpeeltuinKindervreugd;0;;;;
23605;31/10/2016;08:55:00;SpeeltuinKindervreugd;0;;;;
23606;31/10/2016;09:00:00;SpeeltuinKindervreugd;0;;;;
23607;31/10/2016;09:05:00;SpeeltuinKindervreugd;0;;;;
23608;31/10/2016;09:10:00;SpeeltuinKindervreugd;0;;;;
23609;31/10/2016;09:15:00;SpeeltuinKindervreugd;0;;;;
23610;31/10/2016;09:20:00;SpeeltuinKindervreugd;0;;;;
23611;31/10/2016;09:25:00;SpeeltuinKindervreugd;0;;;;
23612;31/10/2016;09:30:00;SpeeltuinKindervreugd;0;;;;
23613;31/10/2016;09:35:00;SpeeltuinKindervreugd;0;;;;
23614;31/10/2016;09:40:00;SpeeltuinKindervreugd;0;;;;
23615;31/10/2016;09:45:00;SpeeltuinKindervreugd;0;;;;
23616;31/10/2016;09:50:00;SpeeltuinKindervreugd;0;;;;
23617;31/10/2016;09:55:00;SpeeltuinKindervreugd;0;;;;
23618;31/10/2016;10:00:00;SpeeltuinKindervreugd;0;;;;
23619;31/10/2016;10:05:00;SpeeltuinKindervreugd;0;;;;
23620;31/10/2016;10:10:00;SpeeltuinKindervreugd;0;;;;
23621;31/10/2016;10:15:00;SpeeltuinKindervreugd;0;;;;
23622;31/10/2016;10:20:00;SpeeltuinKindervreugd;0;;;;
23623;31/10/2016;10:25:00;SpeeltuinKindervreugd;0;;;;
23624;31/10/2016;10:30:00;SpeeltuinKindervreugd;0;;;;
23625;31/10/2016;10:35:00;SpeeltuinKindervreugd;0;;;;
23626;31/10/2016;10:40:00;SpeeltuinKindervreugd;0;;;;
23627;31/10/2016;10:45:00;SpeeltuinKindervreugd;0;;;;
23628;31/10/2016;10:50:00;SpeeltuinKindervreugd;0;;;;
23629;31/10/2016;10:55:00;SpeeltuinKindervreugd;0;;;;
23630;31/10/2016;11:00:00;SpeeltuinKindervreugd;0;;;;
23631;31/10/2016;11:05:00;SpeeltuinKindervreugd;0;;;;
23632;31/10/2016;11:10:00;SpeeltuinKindervreugd;0;;;;
23633;31/10/2016;11:15:00;SpeeltuinKindervreugd;0;;;;
23634;31/10/2016;11:20:00;SpeeltuinKindervreugd;0;;;;
23635;31/10/2016;11:25:00;SpeeltuinKindervreugd;0;;;;
23636;31/10/2016;11:30:00;SpeeltuinKindervreugd;0;;;;
23637;31/10/2016;11:35:00;SpeeltuinKindervreugd;0;;;;
23638;31/10/2016;11:40:00;SpeeltuinKindervreugd;0;;;;
23639;31/10/2016;11:45:00;SpeeltuinKindervreugd;0;;;;
23640;31/10/2016;11:50:00;SpeeltuinKindervreugd;0;;;;
23641;31/10/2016;11:55:00;SpeeltuinKindervreugd;0;;;;
23642;31/10/2016;12:00:00;SpeeltuinKindervreugd;0;;;;
23643;31/10/2016;12:05:00;SpeeltuinKindervreugd;0;;;;
23644;31/10/2016;12:10:00;SpeeltuinKindervreugd;0;;;;
23645;31/10/2016;12:15:00;SpeeltuinKindervreugd;0;;;;
23646;31/10/2016;12:20:00;SpeeltuinKindervreugd;0;;;;
23647;31/10/2016;12:25:00;SpeeltuinKindervreugd;0;;;;
23648;31/10/2016;12:30:00;SpeeltuinKindervreugd;0;;;;
23649;31/10/2016;12:35:00;SpeeltuinKindervreugd;0;;;;
23650;31/10/2016;12:40:00;SpeeltuinKindervreugd;0;;;;
23651;31/10/2016;12:45:00;SpeeltuinKindervreugd;0;;;;
23652;31/10/2016;12:50:00;SpeeltuinKindervreugd;0;;;;
23653;31/10/2016;12:55:00;SpeeltuinKindervreugd;0;;;;
23654;31/10/2016;13:00:00;SpeeltuinKindervreugd;0;;;;
23655;31/10/2016;13:05:00;SpeeltuinKindervreugd;0;;;;
23656;31/10/2016;13:10:00;SpeeltuinKindervreugd;0;;;;
23657;31/10/2016;13:15:00;SpeeltuinKindervreugd;0;;;;
23658;31/10/2016;13:20:00;SpeeltuinKindervreugd;0;;;;
23659;31/10/2016;13:25:00;SpeeltuinKindervreugd;0;;;;
23660;31/10/2016;13:30:00;SpeeltuinKindervreugd;0;;;;
23661;31/10/2016;13:35:00;SpeeltuinKindervreugd;0;;;;
23662;31/10/2016;13:40:00;SpeeltuinKindervreugd;0;;;;
23663;31/10/2016;13:45:00;SpeeltuinKindervreugd;0;;;;
23664;31/10/2016;13:50:00;SpeeltuinKindervreugd;0;;;;
23665;31/10/2016;13:55:00;SpeeltuinKindervreugd;0;;;;
23666;31/10/2016;14:00:00;SpeeltuinKindervreugd;0;;;;
23667;31/10/2016;14:05:00;SpeeltuinKindervreugd;0;;;;
23668;31/10/2016;14:10:00;SpeeltuinKindervreugd;0;;;;
23669;31/10/2016;14:15:00;SpeeltuinKindervreugd;0;;;;
23670;31/10/2016;14:20:00;SpeeltuinKindervreugd;0;;;;
23671;31/10/2016;14:25:00;SpeeltuinKindervreugd;0;;;;
23672;31/10/2016;14:30:00;SpeeltuinKindervreugd;0;;;;
23673;31/10/2016;14:35:00;SpeeltuinKindervreugd;0;;;;
23674;31/10/2016;14:40:00;SpeeltuinKindervreugd;0;;;;
23675;31/10/2016;14:45:00;SpeeltuinKindervreugd;0;;;;
23676;31/10/2016;14:50:00;SpeeltuinKindervreugd;0;;;;
23677;31/10/2016;14:55:00;SpeeltuinKindervreugd;0;;;;
23678;31/10/2016;15:00:00;SpeeltuinKindervreugd;0;;;;
23679;31/10/2016;15:05:00;SpeeltuinKindervreugd;0;;;;
23680;31/10/2016;15:10:00;SpeeltuinKindervreugd;0;;;;
23681;31/10/2016;15:15:00;SpeeltuinKindervreugd;0;;;;
23682;31/10/2016;15:20:00;SpeeltuinKindervreugd;0;;;;
23683;31/10/2016;15:25:00;SpeeltuinKindervreugd;0;;;;
23684;31/10/2016;15:30:00;SpeeltuinKindervreugd;0;;;;
23685;31/10/2016;15:35:00;SpeeltuinKindervreugd;0;;;;
23686;31/10/2016;15:40:00;SpeeltuinKindervreugd;0;;;;
23687;31/10/2016;15:45:00;SpeeltuinKindervreugd;0;;;;
23688;31/10/2016;15:50:00;SpeeltuinKindervreugd;0;;;;
23689;31/10/2016;15:55:00;SpeeltuinKindervreugd;0;;;;
23690;31/10/2016;16:00:00;SpeeltuinKindervreugd;0;;;;
23691;31/10/2016;16:05:00;SpeeltuinKindervreugd;0;;;;
23692;31/10/2016;16:10:00;SpeeltuinKindervreugd;0;;;;
23693;31/10/2016;16:15:00;SpeeltuinKindervreugd;0;;;;
23694;31/10/2016;16:20:00;SpeeltuinKindervreugd;0;;;;
23695;31/10/2016;16:25:00;SpeeltuinKindervreugd;0;;;;
23696;31/10/2016;16:30:00;SpeeltuinKindervreugd;0;;;;
23697;31/10/2016;16:35:00;SpeeltuinKindervreugd;0;;;;
23698;31/10/2016;16:40:00;SpeeltuinKindervreugd;0;;;;
23699;31/10/2016;16:45:00;SpeeltuinKindervreugd;0;;;;
23700;31/10/2016;16:50:00;SpeeltuinKindervreugd;0;;;;
23701;31/10/2016;16:55:00;SpeeltuinKindervreugd;0;;;;
23702;31/10/2016;17:00:00;SpeeltuinKindervreugd;0;;;;
23703;31/10/2016;17:05:00;SpeeltuinKindervreugd;0;;;;
23704;31/10/2016;17:10:00;SpeeltuinKindervreugd;0;;;;
23705;31/10/2016;17:15:00;SpeeltuinKindervreugd;0;;;;
23706;31/10/2016;17:20:00;SpeeltuinKindervreugd;0;;;;
23707;31/10/2016;17:25:00;SpeeltuinKindervreugd;0;;;;
23708;31/10/2016;17:30:00;SpeeltuinKindervreugd;0;;;;
23709;31/10/2016;17:35:00;SpeeltuinKindervreugd;0;;;;
23710;31/10/2016;17:40:00;SpeeltuinKindervreugd;0;;;;
23711;31/10/2016;17:45:00;SpeeltuinKindervreugd;0;;;;
23712;31/10/2016;17:50:00;SpeeltuinKindervreugd;0;;;;
23713;31/10/2016;17:55:00;SpeeltuinKindervreugd;0;;;;
23714;31/10/2016;18:00:00;SpeeltuinKindervreugd;0;;;;
23715;31/10/2016;18:05:00;SpeeltuinKindervreugd;0;;;;
23716;31/10/2016;18:10:00;SpeeltuinKindervreugd;0;;;;
23717;31/10/2016;18:15:00;SpeeltuinKindervreugd;0;;;;
23718;31/10/2016;08:30:00;Monorail;0;;;;
23719;31/10/2016;08:35:00;Monorail;0;;;;
23720;31/10/2016;08:40:00;Monorail;0;;;;
23721;31/10/2016;08:45:00;Monorail;0;;;;
23722;31/10/2016;08:50:00;Monorail;0;;;;
23723;31/10/2016;08:55:00;Monorail;0;;;;
23724;31/10/2016;09:00:00;Monorail;0;;;;
23725;31/10/2016;09:05:00;Monorail;0;;;;
23726;31/10/2016;09:10:00;Monorail;0;;;;
23727;31/10/2016;09:15:00;Monorail;0;;;;
23728;31/10/2016;09:20:00;Monorail;0;;;;
23729;31/10/2016;09:25:00;Monorail;0;;;;
23730;31/10/2016;09:30:00;Monorail;0;;;;
23731;31/10/2016;09:35:00;Monorail;0;;;;
23732;31/10/2016;09:40:00;Monorail;0;;;;
23733;31/10/2016;09:45:00;Monorail;0;;;;
23734;31/10/2016;09:50:00;Monorail;0;;;;
23735;31/10/2016;09:55:00;Monorail;0;;;;
23736;31/10/2016;10:00:00;Monorail;0;;;;
23737;31/10/2016;10:05:00;Monorail;0;;;;
23738;31/10/2016;10:10:00;Monorail;0;;;;
23739;31/10/2016;10:15:00;Monorail;0;;;;
23740;31/10/2016;10:20:00;Monorail;0;;;;
23741;31/10/2016;10:25:00;Monorail;0;;;;
23742;31/10/2016;10:30:00;Monorail;0;;;;
23743;31/10/2016;10:35:00;Monorail;0;;;;
23744;31/10/2016;10:40:00;Monorail;0;;;;
