,date,hour,name,waiting_time,day_type
48003,2016-11-03,13:15:00,HalveMaen,5,3
48002,2016-11-03,13:10:00,HalveMaen,5,3
48001,2016-11-03,13:05:00,HalveMaen,5,3
48000,2016-11-03,13:00:00,HalveMaen,5,3
47999,2016-11-03,12:55:00,HalveMaen,5,3
47998,2016-11-03,12:50:00,HalveMaen,5,3
47997,2016-11-03,12:45:00,HalveMaen,5,3
47996,2016-11-03,12:40:00,HalveMaen,5,3
47951,2016-11-03,08:55:00,HalveMaen,0,3
47995,2016-11-03,12:35:00,HalveMaen,5,3
47993,2016-11-03,12:25:00,HalveMaen,5,3
47992,2016-11-03,12:20:00,HalveMaen,5,3
47991,2016-11-03,12:15:00,HalveMaen,5,3
47990,2016-11-03,12:10:00,HalveMaen,5,3
47989,2016-11-03,12:05:00,HalveMaen,10,3
47988,2016-11-03,12:00:00,HalveMaen,10,3
47987,2016-11-03,11:55:00,HalveMaen,10,3
47986,2016-11-03,11:50:00,HalveMaen,10,3
47985,2016-11-03,11:45:00,HalveMaen,5,3
47984,2016-11-03,11:40:00,HalveMaen,5,3
47983,2016-11-03,11:35:00,HalveMaen,5,3
47982,2016-11-03,11:30:00,HalveMaen,5,3
47994,2016-11-03,12:30:00,HalveMaen,5,3
49704,2016-11-03,18:10:00,Pagode,0,3
48301,2016-11-03,10:35:00,Stoomtrein(Ruigrijk),0,3
48303,2016-11-03,10:45:00,Stoomtrein(Ruigrijk),0,3
48621,2016-11-03,09:45:00,JorisendeDraak,0,3
48620,2016-11-03,09:40:00,JorisendeDraak,0,3
48619,2016-11-03,09:35:00,JorisendeDraak,0,3
48618,2016-11-03,09:30:00,JorisendeDraak,0,3
48617,2016-11-03,09:25:00,JorisendeDraak,0,3
48616,2016-11-03,09:20:00,JorisendeDraak,0,3
48615,2016-11-03,09:15:00,JorisendeDraak,0,3
48614,2016-11-03,09:10:00,JorisendeDraak,0,3
48613,2016-11-03,09:05:00,JorisendeDraak,0,3
48612,2016-11-03,09:00:00,JorisendeDraak,0,3
48611,2016-11-03,08:55:00,JorisendeDraak,0,3
48610,2016-11-03,08:50:00,JorisendeDraak,0,3
48609,2016-11-03,08:45:00,JorisendeDraak,0,3
48608,2016-11-03,08:40:00,JorisendeDraak,0,3
48607,2016-11-03,08:35:00,JorisendeDraak,0,3
48606,2016-11-03,08:30:00,JorisendeDraak,0,3
48605,2016-11-03,18:15:00,DeVliegendeHollander,0,3
48604,2016-11-03,18:10:00,DeVliegendeHollander,0,3
48603,2016-11-03,18:05:00,DeVliegendeHollander,0,3
48602,2016-11-03,18:00:00,DeVliegendeHollander,0,3
48601,2016-11-03,17:55:00,DeVliegendeHollander,0,3
48600,2016-11-03,17:50:00,DeVliegendeHollander,5,3
48599,2016-11-03,17:45:00,DeVliegendeHollander,5,3
48598,2016-11-03,17:40:00,DeVliegendeHollander,5,3
48597,2016-11-03,17:35:00,DeVliegendeHollander,5,3
48622,2016-11-03,09:50:00,JorisendeDraak,0,3
48596,2016-11-03,17:30:00,DeVliegendeHollander,5,3
48623,2016-11-03,09:55:00,JorisendeDraak,0,3
48625,2016-11-03,10:05:00,JorisendeDraak,0,3
48650,2016-11-03,12:10:00,JorisendeDraak,5,3
48649,2016-11-03,12:05:00,JorisendeDraak,5,3
48648,2016-11-03,12:00:00,JorisendeDraak,5,3
48647,2016-11-03,11:55:00,JorisendeDraak,5,3
48646,2016-11-03,11:50:00,JorisendeDraak,5,3
48645,2016-11-03,11:45:00,JorisendeDraak,5,3
48644,2016-11-03,11:40:00,JorisendeDraak,5,3
48643,2016-11-03,11:35:00,JorisendeDraak,5,3
48642,2016-11-03,11:30:00,JorisendeDraak,5,3
48641,2016-11-03,11:25:00,JorisendeDraak,5,3
48640,2016-11-03,11:20:00,JorisendeDraak,5,3
48639,2016-11-03,11:15:00,JorisendeDraak,5,3
48638,2016-11-03,11:10:00,JorisendeDraak,5,3
48637,2016-11-03,11:05:00,JorisendeDraak,5,3
48636,2016-11-03,11:00:00,JorisendeDraak,5,3
48635,2016-11-03,10:55:00,JorisendeDraak,5,3
48634,2016-11-03,10:50:00,JorisendeDraak,0,3
48633,2016-11-03,10:45:00,JorisendeDraak,0,3
48632,2016-11-03,10:40:00,JorisendeDraak,0,3
48631,2016-11-03,10:35:00,JorisendeDraak,0,3
48630,2016-11-03,10:30:00,JorisendeDraak,0,3
48629,2016-11-03,10:25:00,JorisendeDraak,0,3
48628,2016-11-03,10:20:00,JorisendeDraak,0,3
48627,2016-11-03,10:15:00,JorisendeDraak,0,3
48626,2016-11-03,10:10:00,JorisendeDraak,0,3
48624,2016-11-03,10:00:00,JorisendeDraak,0,3
48595,2016-11-03,17:25:00,DeVliegendeHollander,5,3
48594,2016-11-03,17:20:00,DeVliegendeHollander,5,3
48593,2016-11-03,17:15:00,DeVliegendeHollander,5,3
48562,2016-11-03,14:00:00,DeVliegendeHollander,5,3
48561,2016-11-03,13:55:00,DeVliegendeHollander,5,3
48560,2016-11-03,13:50:00,DeVliegendeHollander,5,3
48559,2016-11-03,13:45:00,DeVliegendeHollander,5,3
48558,2016-11-03,13:40:00,DeVliegendeHollander,5,3
48557,2016-11-03,13:35:00,DeVliegendeHollander,5,3
48556,2016-11-03,13:30:00,DeVliegendeHollander,5,3
48555,2016-11-03,13:25:00,DeVliegendeHollander,5,3
48554,2016-11-03,13:20:00,DeVliegendeHollander,5,3
48553,2016-11-03,13:15:00,DeVliegendeHollander,5,3
48552,2016-11-03,13:10:00,DeVliegendeHollander,5,3
48551,2016-11-03,13:05:00,DeVliegendeHollander,5,3
48550,2016-11-03,13:00:00,DeVliegendeHollander,5,3
48549,2016-11-03,12:55:00,DeVliegendeHollander,5,3
48548,2016-11-03,12:50:00,DeVliegendeHollander,10,3
48547,2016-11-03,12:45:00,DeVliegendeHollander,10,3
48546,2016-11-03,12:40:00,DeVliegendeHollander,10,3
48545,2016-11-03,12:35:00,DeVliegendeHollander,10,3
48544,2016-11-03,12:30:00,DeVliegendeHollander,10,3
48543,2016-11-03,12:25:00,DeVliegendeHollander,15,3
48542,2016-11-03,12:20:00,DeVliegendeHollander,15,3
48541,2016-11-03,12:15:00,DeVliegendeHollander,15,3
48540,2016-11-03,12:10:00,DeVliegendeHollander,15,3
48539,2016-11-03,12:05:00,DeVliegendeHollander,15,3
48538,2016-11-03,12:00:00,DeVliegendeHollander,10,3
48563,2016-11-03,14:05:00,DeVliegendeHollander,5,3
48564,2016-11-03,14:10:00,DeVliegendeHollander,5,3
48565,2016-11-03,14:15:00,DeVliegendeHollander,10,3
48566,2016-11-03,14:20:00,DeVliegendeHollander,10,3
48592,2016-11-03,17:10:00,DeVliegendeHollander,5,3
48591,2016-11-03,17:05:00,DeVliegendeHollander,5,3
48590,2016-11-03,17:00:00,DeVliegendeHollander,5,3
48589,2016-11-03,16:55:00,DeVliegendeHollander,5,3
48588,2016-11-03,16:50:00,DeVliegendeHollander,5,3
48587,2016-11-03,16:45:00,DeVliegendeHollander,5,3
48586,2016-11-03,16:40:00,DeVliegendeHollander,5,3
48585,2016-11-03,16:35:00,DeVliegendeHollander,5,3
48584,2016-11-03,16:30:00,DeVliegendeHollander,5,3
48583,2016-11-03,16:25:00,DeVliegendeHollander,5,3
48582,2016-11-03,16:20:00,DeVliegendeHollander,5,3
48581,2016-11-03,16:15:00,DeVliegendeHollander,5,3
48651,2016-11-03,12:15:00,JorisendeDraak,0,3
48580,2016-11-03,16:10:00,DeVliegendeHollander,5,3
48578,2016-11-03,16:00:00,DeVliegendeHollander,5,3
48577,2016-11-03,15:55:00,DeVliegendeHollander,5,3
48576,2016-11-03,15:50:00,DeVliegendeHollander,5,3
48575,2016-11-03,15:45:00,DeVliegendeHollander,10,3
48574,2016-11-03,15:40:00,DeVliegendeHollander,10,3
48573,2016-11-03,15:35:00,DeVliegendeHollander,10,3
48572,2016-11-03,15:30:00,DeVliegendeHollander,10,3
48571,2016-11-03,15:25:00,DeVliegendeHollander,10,3
48570,2016-11-03,15:20:00,DeVliegendeHollander,10,3
48569,2016-11-03,14:35:00,DeVliegendeHollander,10,3
48568,2016-11-03,14:30:00,DeVliegendeHollander,10,3
48567,2016-11-03,14:25:00,DeVliegendeHollander,10,3
48579,2016-11-03,16:05:00,DeVliegendeHollander,5,3
48537,2016-11-03,11:55:00,DeVliegendeHollander,10,3
48652,2016-11-03,12:20:00,JorisendeDraak,0,3
48654,2016-11-03,12:30:00,JorisendeDraak,5,3
48739,2016-11-03,10:25:00,Baron1898,5,3
48738,2016-11-03,10:20:00,Baron1898,5,3
48737,2016-11-03,10:15:00,Baron1898,5,3
48736,2016-11-03,10:10:00,Baron1898,5,3
48735,2016-11-03,10:05:00,Baron1898,0,3
48734,2016-11-03,10:00:00,Baron1898,0,3
48733,2016-11-03,09:55:00,Baron1898,0,3
48732,2016-11-03,09:50:00,Baron1898,0,3
48731,2016-11-03,09:45:00,Baron1898,0,3
48730,2016-11-03,09:40:00,Baron1898,0,3
48729,2016-11-03,09:35:00,Baron1898,0,3
48728,2016-11-03,09:30:00,Baron1898,0,3
48727,2016-11-03,09:25:00,Baron1898,0,3
48726,2016-11-03,09:20:00,Baron1898,0,3
48725,2016-11-03,09:15:00,Baron1898,0,3
48724,2016-11-03,09:10:00,Baron1898,0,3
48723,2016-11-03,09:05:00,Baron1898,0,3
48722,2016-11-03,09:00:00,Baron1898,0,3
48721,2016-11-03,08:55:00,Baron1898,0,3
48720,2016-11-03,08:50:00,Baron1898,0,3
48719,2016-11-03,08:45:00,Baron1898,0,3
48718,2016-11-03,08:40:00,Baron1898,0,3
48717,2016-11-03,08:35:00,Baron1898,0,3
48716,2016-11-03,08:30:00,Baron1898,0,3
48715,2016-11-03,18:15:00,JorisendeDraak,0,3
48740,2016-11-03,10:30:00,Baron1898,5,3
48714,2016-11-03,18:10:00,JorisendeDraak,0,3
48741,2016-11-03,10:35:00,Baron1898,5,3
48743,2016-11-03,10:45:00,Baron1898,5,3
48768,2016-11-03,12:50:00,Baron1898,5,3
48767,2016-11-03,12:45:00,Baron1898,5,3
48766,2016-11-03,12:40:00,Baron1898,5,3
48765,2016-11-03,12:35:00,Baron1898,5,3
48764,2016-11-03,12:30:00,Baron1898,5,3
48763,2016-11-03,12:25:00,Baron1898,5,3
48762,2016-11-03,12:20:00,Baron1898,5,3
48761,2016-11-03,12:15:00,Baron1898,5,3
48760,2016-11-03,12:10:00,Baron1898,5,3
48759,2016-11-03,12:05:00,Baron1898,5,3
48758,2016-11-03,12:00:00,Baron1898,5,3
48757,2016-11-03,11:55:00,Baron1898,5,3
48756,2016-11-03,11:50:00,Baron1898,5,3
48755,2016-11-03,11:45:00,Baron1898,5,3
48754,2016-11-03,11:40:00,Baron1898,5,3
48753,2016-11-03,11:35:00,Baron1898,5,3
48752,2016-11-03,11:30:00,Baron1898,10,3
48751,2016-11-03,11:25:00,Baron1898,5,3
48750,2016-11-03,11:20:00,Baron1898,5,3
48749,2016-11-03,11:15:00,Baron1898,5,3
48748,2016-11-03,11:10:00,Baron1898,5,3
48747,2016-11-03,11:05:00,Baron1898,5,3
48746,2016-11-03,11:00:00,Baron1898,5,3
48745,2016-11-03,10:55:00,Baron1898,5,3
48744,2016-11-03,10:50:00,Baron1898,5,3
48742,2016-11-03,10:40:00,Baron1898,5,3
48713,2016-11-03,18:05:00,JorisendeDraak,0,3
48712,2016-11-03,18:00:00,JorisendeDraak,0,3
48711,2016-11-03,17:55:00,JorisendeDraak,0,3
48679,2016-11-03,14:35:00,JorisendeDraak,10,3
48678,2016-11-03,14:30:00,JorisendeDraak,10,3
48677,2016-11-03,14:25:00,JorisendeDraak,10,3
48676,2016-11-03,14:20:00,JorisendeDraak,10,3
48675,2016-11-03,14:15:00,JorisendeDraak,10,3
48674,2016-11-03,14:10:00,JorisendeDraak,10,3
48673,2016-11-03,14:05:00,JorisendeDraak,10,3
48672,2016-11-03,14:00:00,JorisendeDraak,10,3
48671,2016-11-03,13:55:00,JorisendeDraak,5,3
48670,2016-11-03,13:50:00,JorisendeDraak,5,3
48669,2016-11-03,13:45:00,JorisendeDraak,5,3
48668,2016-11-03,13:40:00,JorisendeDraak,5,3
48667,2016-11-03,13:35:00,JorisendeDraak,5,3
48666,2016-11-03,13:30:00,JorisendeDraak,5,3
48665,2016-11-03,13:25:00,JorisendeDraak,5,3
48664,2016-11-03,13:20:00,JorisendeDraak,5,3
48663,2016-11-03,13:15:00,JorisendeDraak,5,3
48662,2016-11-03,13:10:00,JorisendeDraak,5,3
48661,2016-11-03,13:05:00,JorisendeDraak,5,3
48660,2016-11-03,13:00:00,JorisendeDraak,5,3
48659,2016-11-03,12:55:00,JorisendeDraak,5,3
48658,2016-11-03,12:50:00,JorisendeDraak,5,3
48657,2016-11-03,12:45:00,JorisendeDraak,5,3
48656,2016-11-03,12:40:00,JorisendeDraak,5,3
48655,2016-11-03,12:35:00,JorisendeDraak,5,3
48680,2016-11-03,15:20:00,JorisendeDraak,20,3
48681,2016-11-03,15:25:00,JorisendeDraak,20,3
48682,2016-11-03,15:30:00,JorisendeDraak,15,3
48683,2016-11-03,15:35:00,JorisendeDraak,15,3
48710,2016-11-03,17:50:00,JorisendeDraak,0,3
48709,2016-11-03,17:45:00,JorisendeDraak,0,3
48708,2016-11-03,17:40:00,JorisendeDraak,0,3
48707,2016-11-03,17:35:00,JorisendeDraak,15,3
48706,2016-11-03,17:30:00,JorisendeDraak,15,3
48705,2016-11-03,17:25:00,JorisendeDraak,15,3
48703,2016-11-03,17:15:00,JorisendeDraak,15,3
48702,2016-11-03,17:10:00,JorisendeDraak,15,3
48701,2016-11-03,17:05:00,JorisendeDraak,15,3
48700,2016-11-03,17:00:00,JorisendeDraak,15,3
48699,2016-11-03,16:55:00,JorisendeDraak,10,3
48698,2016-11-03,16:50:00,JorisendeDraak,10,3
48653,2016-11-03,12:25:00,JorisendeDraak,5,3
48697,2016-11-03,16:45:00,JorisendeDraak,10,3
48695,2016-11-03,16:35:00,JorisendeDraak,10,3
48694,2016-11-03,16:30:00,JorisendeDraak,10,3
48693,2016-11-03,16:25:00,JorisendeDraak,10,3
48692,2016-11-03,16:20:00,JorisendeDraak,10,3
48691,2016-11-03,16:15:00,JorisendeDraak,10,3
48690,2016-11-03,16:10:00,JorisendeDraak,10,3
48689,2016-11-03,16:05:00,JorisendeDraak,10,3
48688,2016-11-03,16:00:00,JorisendeDraak,10,3
48687,2016-11-03,15:55:00,JorisendeDraak,10,3
48686,2016-11-03,15:50:00,JorisendeDraak,15,3
48685,2016-11-03,15:45:00,JorisendeDraak,15,3
48684,2016-11-03,15:40:00,JorisendeDraak,15,3
48696,2016-11-03,16:40:00,JorisendeDraak,10,3
48302,2016-11-03,10:40:00,Stoomtrein(Ruigrijk),0,3
48536,2016-11-03,11:50:00,DeVliegendeHollander,10,3
48534,2016-11-03,11:40:00,DeVliegendeHollander,10,3
48387,2016-11-03,08:35:00,Python,0,3
48386,2016-11-03,08:30:00,Python,0,3
48385,2016-11-03,18:15:00,Stoomtrein(Ruigrijk),0,3
48384,2016-11-03,18:10:00,Stoomtrein(Ruigrijk),0,3
48383,2016-11-03,18:05:00,Stoomtrein(Ruigrijk),0,3
48382,2016-11-03,18:00:00,Stoomtrein(Ruigrijk),0,3
48381,2016-11-03,17:55:00,Stoomtrein(Ruigrijk),0,3
48380,2016-11-03,17:50:00,Stoomtrein(Ruigrijk),0,3
48379,2016-11-03,17:45:00,Stoomtrein(Ruigrijk),0,3
48378,2016-11-03,17:40:00,Stoomtrein(Ruigrijk),0,3
48377,2016-11-03,17:35:00,Stoomtrein(Ruigrijk),0,3
48376,2016-11-03,17:30:00,Stoomtrein(Ruigrijk),0,3
48375,2016-11-03,17:25:00,Stoomtrein(Ruigrijk),0,3
48374,2016-11-03,17:20:00,Stoomtrein(Ruigrijk),0,3
48373,2016-11-03,17:15:00,Stoomtrein(Ruigrijk),0,3
48372,2016-11-03,17:10:00,Stoomtrein(Ruigrijk),0,3
48371,2016-11-03,17:05:00,Stoomtrein(Ruigrijk),0,3
48370,2016-11-03,17:00:00,Stoomtrein(Ruigrijk),0,3
48369,2016-11-03,16:55:00,Stoomtrein(Ruigrijk),0,3
48368,2016-11-03,16:50:00,Stoomtrein(Ruigrijk),0,3
48367,2016-11-03,16:45:00,Stoomtrein(Ruigrijk),0,3
48366,2016-11-03,16:40:00,Stoomtrein(Ruigrijk),0,3
48365,2016-11-03,16:35:00,Stoomtrein(Ruigrijk),0,3
48364,2016-11-03,16:30:00,Stoomtrein(Ruigrijk),0,3
48363,2016-11-03,16:25:00,Stoomtrein(Ruigrijk),0,3
48388,2016-11-03,08:40:00,Python,0,3
48362,2016-11-03,16:20:00,Stoomtrein(Ruigrijk),0,3
48389,2016-11-03,08:45:00,Python,0,3
48391,2016-11-03,08:55:00,Python,0,3
48416,2016-11-03,11:00:00,Python,0,3
48415,2016-11-03,10:55:00,Python,0,3
48414,2016-11-03,10:50:00,Python,0,3
48413,2016-11-03,10:45:00,Python,0,3
48412,2016-11-03,10:40:00,Python,0,3
48411,2016-11-03,10:35:00,Python,0,3
48410,2016-11-03,10:30:00,Python,0,3
48409,2016-11-03,10:25:00,Python,0,3
48408,2016-11-03,10:20:00,Python,0,3
48407,2016-11-03,10:15:00,Python,0,3
48406,2016-11-03,10:10:00,Python,0,3
48405,2016-11-03,10:05:00,Python,0,3
48404,2016-11-03,10:00:00,Python,0,3
48403,2016-11-03,09:55:00,Python,0,3
48402,2016-11-03,09:50:00,Python,0,3
48401,2016-11-03,09:45:00,Python,0,3
48400,2016-11-03,09:40:00,Python,0,3
48399,2016-11-03,09:35:00,Python,0,3
48398,2016-11-03,09:30:00,Python,0,3
48397,2016-11-03,09:25:00,Python,0,3
48396,2016-11-03,09:20:00,Python,0,3
48395,2016-11-03,09:15:00,Python,0,3
48394,2016-11-03,09:10:00,Python,0,3
48393,2016-11-03,09:05:00,Python,0,3
48392,2016-11-03,09:00:00,Python,0,3
48390,2016-11-03,08:50:00,Python,0,3
48361,2016-11-03,16:15:00,Stoomtrein(Ruigrijk),0,3
48360,2016-11-03,16:10:00,Stoomtrein(Ruigrijk),0,3
48359,2016-11-03,16:05:00,Stoomtrein(Ruigrijk),0,3
48328,2016-11-03,12:50:00,Stoomtrein(Ruigrijk),0,3
48327,2016-11-03,12:45:00,Stoomtrein(Ruigrijk),0,3
48326,2016-11-03,12:40:00,Stoomtrein(Ruigrijk),0,3
48325,2016-11-03,12:35:00,Stoomtrein(Ruigrijk),0,3
48324,2016-11-03,12:30:00,Stoomtrein(Ruigrijk),0,3
48323,2016-11-03,12:25:00,Stoomtrein(Ruigrijk),0,3
48322,2016-11-03,12:20:00,Stoomtrein(Ruigrijk),0,3
48321,2016-11-03,12:15:00,Stoomtrein(Ruigrijk),0,3
48320,2016-11-03,12:10:00,Stoomtrein(Ruigrijk),0,3
48319,2016-11-03,12:05:00,Stoomtrein(Ruigrijk),0,3
48318,2016-11-03,12:00:00,Stoomtrein(Ruigrijk),0,3
48317,2016-11-03,11:55:00,Stoomtrein(Ruigrijk),0,3
48316,2016-11-03,11:50:00,Stoomtrein(Ruigrijk),0,3
48315,2016-11-03,11:45:00,Stoomtrein(Ruigrijk),0,3
48314,2016-11-03,11:40:00,Stoomtrein(Ruigrijk),0,3
48313,2016-11-03,11:35:00,Stoomtrein(Ruigrijk),0,3
48312,2016-11-03,11:30:00,Stoomtrein(Ruigrijk),0,3
48311,2016-11-03,11:25:00,Stoomtrein(Ruigrijk),0,3
48310,2016-11-03,11:20:00,Stoomtrein(Ruigrijk),0,3
48309,2016-11-03,11:15:00,Stoomtrein(Ruigrijk),0,3
48308,2016-11-03,11:10:00,Stoomtrein(Ruigrijk),0,3
48307,2016-11-03,11:05:00,Stoomtrein(Ruigrijk),0,3
48306,2016-11-03,11:00:00,Stoomtrein(Ruigrijk),0,3
48305,2016-11-03,10:55:00,Stoomtrein(Ruigrijk),0,3
48304,2016-11-03,10:50:00,Stoomtrein(Ruigrijk),0,3
48329,2016-11-03,12:55:00,Stoomtrein(Ruigrijk),0,3
48330,2016-11-03,13:00:00,Stoomtrein(Ruigrijk),0,3
48331,2016-11-03,13:05:00,Stoomtrein(Ruigrijk),0,3
48332,2016-11-03,13:10:00,Stoomtrein(Ruigrijk),0,3
48358,2016-11-03,16:00:00,Stoomtrein(Ruigrijk),0,3
48357,2016-11-03,15:55:00,Stoomtrein(Ruigrijk),0,3
48356,2016-11-03,15:50:00,Stoomtrein(Ruigrijk),0,3
48355,2016-11-03,15:45:00,Stoomtrein(Ruigrijk),0,3
48354,2016-11-03,15:40:00,Stoomtrein(Ruigrijk),0,3
48353,2016-11-03,15:35:00,Stoomtrein(Ruigrijk),0,3
48352,2016-11-03,15:30:00,Stoomtrein(Ruigrijk),0,3
48351,2016-11-03,15:25:00,Stoomtrein(Ruigrijk),0,3
48350,2016-11-03,15:20:00,Stoomtrein(Ruigrijk),0,3
48349,2016-11-03,14:35:00,Stoomtrein(Ruigrijk),0,3
48348,2016-11-03,14:30:00,Stoomtrein(Ruigrijk),0,3
48347,2016-11-03,14:25:00,Stoomtrein(Ruigrijk),0,3
48417,2016-11-03,11:05:00,Python,0,3
48346,2016-11-03,14:20:00,Stoomtrein(Ruigrijk),0,3
48344,2016-11-03,14:10:00,Stoomtrein(Ruigrijk),0,3
48343,2016-11-03,14:05:00,Stoomtrein(Ruigrijk),0,3
48342,2016-11-03,14:00:00,Stoomtrein(Ruigrijk),0,3
48341,2016-11-03,13:55:00,Stoomtrein(Ruigrijk),0,3
48340,2016-11-03,13:50:00,Stoomtrein(Ruigrijk),0,3
48339,2016-11-03,13:45:00,Stoomtrein(Ruigrijk),0,3
48338,2016-11-03,13:40:00,Stoomtrein(Ruigrijk),0,3
48337,2016-11-03,13:35:00,Stoomtrein(Ruigrijk),0,3
48336,2016-11-03,13:30:00,Stoomtrein(Ruigrijk),0,3
48335,2016-11-03,13:25:00,Stoomtrein(Ruigrijk),0,3
48334,2016-11-03,13:20:00,Stoomtrein(Ruigrijk),0,3
48333,2016-11-03,13:15:00,Stoomtrein(Ruigrijk),0,3
48345,2016-11-03,14:15:00,Stoomtrein(Ruigrijk),0,3
48535,2016-11-03,11:45:00,DeVliegendeHollander,10,3
48418,2016-11-03,11:10:00,Python,0,3
48420,2016-11-03,11:20:00,Python,0,3
48504,2016-11-03,09:10:00,DeVliegendeHollander,0,3
48503,2016-11-03,09:05:00,DeVliegendeHollander,0,3
48502,2016-11-03,09:00:00,DeVliegendeHollander,0,3
48501,2016-11-03,08:55:00,DeVliegendeHollander,0,3
48500,2016-11-03,08:50:00,DeVliegendeHollander,0,3
48499,2016-11-03,08:45:00,DeVliegendeHollander,0,3
48498,2016-11-03,08:40:00,DeVliegendeHollander,0,3
48497,2016-11-03,08:35:00,DeVliegendeHollander,0,3
48496,2016-11-03,08:30:00,DeVliegendeHollander,0,3
48495,2016-11-03,18:15:00,Python,0,3
48494,2016-11-03,18:10:00,Python,0,3
48493,2016-11-03,18:05:00,Python,0,3
48492,2016-11-03,18:00:00,Python,0,3
48491,2016-11-03,17:55:00,Python,0,3
48490,2016-11-03,17:50:00,Python,0,3
48489,2016-11-03,17:45:00,Python,5,3
48488,2016-11-03,17:40:00,Python,5,3
48487,2016-11-03,17:35:00,Python,5,3
48486,2016-11-03,17:30:00,Python,5,3
48485,2016-11-03,17:25:00,Python,5,3
48484,2016-11-03,17:20:00,Python,5,3
48483,2016-11-03,17:15:00,Python,5,3
48482,2016-11-03,17:10:00,Python,5,3
48481,2016-11-03,17:05:00,Python,5,3
48480,2016-11-03,17:00:00,Python,5,3
48505,2016-11-03,09:15:00,DeVliegendeHollander,0,3
48479,2016-11-03,16:55:00,Python,5,3
48506,2016-11-03,09:20:00,DeVliegendeHollander,0,3
48508,2016-11-03,09:30:00,DeVliegendeHollander,0,3
48533,2016-11-03,11:35:00,DeVliegendeHollander,10,3
48532,2016-11-03,11:30:00,DeVliegendeHollander,10,3
48531,2016-11-03,11:25:00,DeVliegendeHollander,15,3
48530,2016-11-03,11:20:00,DeVliegendeHollander,15,3
48529,2016-11-03,11:15:00,DeVliegendeHollander,15,3
48528,2016-11-03,11:10:00,DeVliegendeHollander,15,3
48527,2016-11-03,11:05:00,DeVliegendeHollander,0,3
48526,2016-11-03,11:00:00,DeVliegendeHollander,0,3
48525,2016-11-03,10:55:00,DeVliegendeHollander,10,3
48524,2016-11-03,10:50:00,DeVliegendeHollander,10,3
48523,2016-11-03,10:45:00,DeVliegendeHollander,10,3
48522,2016-11-03,10:40:00,DeVliegendeHollander,5,3
48521,2016-11-03,10:35:00,DeVliegendeHollander,5,3
48520,2016-11-03,10:30:00,DeVliegendeHollander,5,3
48519,2016-11-03,10:25:00,DeVliegendeHollander,0,3
48518,2016-11-03,10:20:00,DeVliegendeHollander,0,3
48517,2016-11-03,10:15:00,DeVliegendeHollander,0,3
48516,2016-11-03,10:10:00,DeVliegendeHollander,0,3
48515,2016-11-03,10:05:00,DeVliegendeHollander,0,3
48514,2016-11-03,10:00:00,DeVliegendeHollander,0,3
48513,2016-11-03,09:55:00,DeVliegendeHollander,0,3
48512,2016-11-03,09:50:00,DeVliegendeHollander,0,3
48511,2016-11-03,09:45:00,DeVliegendeHollander,0,3
48510,2016-11-03,09:40:00,DeVliegendeHollander,0,3
48509,2016-11-03,09:35:00,DeVliegendeHollander,0,3
48507,2016-11-03,09:25:00,DeVliegendeHollander,0,3
48478,2016-11-03,16:50:00,Python,5,3
48477,2016-11-03,16:45:00,Python,5,3
48476,2016-11-03,16:40:00,Python,5,3
48445,2016-11-03,13:25:00,Python,10,3
48444,2016-11-03,13:20:00,Python,15,3
48443,2016-11-03,13:15:00,Python,15,3
48442,2016-11-03,13:10:00,Python,10,3
48441,2016-11-03,13:05:00,Python,10,3
48440,2016-11-03,13:00:00,Python,10,3
48439,2016-11-03,12:55:00,Python,5,3
48438,2016-11-03,12:50:00,Python,0,3
48437,2016-11-03,12:45:00,Python,0,3
48436,2016-11-03,12:40:00,Python,0,3
48435,2016-11-03,12:35:00,Python,5,3
48434,2016-11-03,12:30:00,Python,5,3
48433,2016-11-03,12:25:00,Python,5,3
48432,2016-11-03,12:20:00,Python,5,3
48431,2016-11-03,12:15:00,Python,5,3
48430,2016-11-03,12:10:00,Python,0,3
48429,2016-11-03,12:05:00,Python,0,3
48428,2016-11-03,12:00:00,Python,0,3
48427,2016-11-03,11:55:00,Python,0,3
48426,2016-11-03,11:50:00,Python,0,3
48425,2016-11-03,11:45:00,Python,0,3
48424,2016-11-03,11:40:00,Python,0,3
48423,2016-11-03,11:35:00,Python,0,3
48422,2016-11-03,11:30:00,Python,0,3
48421,2016-11-03,11:25:00,Python,0,3
48446,2016-11-03,13:30:00,Python,10,3
48447,2016-11-03,13:35:00,Python,10,3
48448,2016-11-03,13:40:00,Python,10,3
48449,2016-11-03,13:45:00,Python,10,3
48475,2016-11-03,16:35:00,Python,5,3
48474,2016-11-03,16:30:00,Python,5,3
48473,2016-11-03,16:25:00,Python,5,3
48472,2016-11-03,16:20:00,Python,5,3
48471,2016-11-03,16:15:00,Python,5,3
48470,2016-11-03,16:10:00,Python,5,3
48469,2016-11-03,16:05:00,Python,5,3
48468,2016-11-03,16:00:00,Python,5,3
48467,2016-11-03,15:55:00,Python,5,3
48466,2016-11-03,15:50:00,Python,5,3
48465,2016-11-03,15:45:00,Python,0,3
48464,2016-11-03,15:40:00,Python,0,3
48419,2016-11-03,11:15:00,Python,0,3
48463,2016-11-03,15:35:00,Python,5,3
48461,2016-11-03,15:25:00,Python,5,3
48460,2016-11-03,15:20:00,Python,5,3
48459,2016-11-03,14:35:00,Python,5,3
48458,2016-11-03,14:30:00,Python,5,3
